ct_core_level_1;[Culture.GetName] Hamlet;;;;;;;;;;;;;x
ct_core_level_1_desc; ;;;;;;;;;;;;;x
ct_core_level_2;Small [Culture.GetName] Village;;;;;;;;;;;;;x
ct_core_level_2_desc; ;;;;;;;;;;;;;x
ct_core_level_3;[Culture.GetName] Village;;;;;;;;;;;;;x
ct_core_level_3_desc; ;;;;;;;;;;;;;x
ct_core_level_4;Small [Culture.GetName] Town;;;;;;;;;;;;;x
ct_core_level_4_desc; ;;;;;;;;;;;;;x
ct_core_level_5;[Culture.GetName] Town;;;;;;;;;;;;;x
ct_core_level_5_desc; ;;;;;;;;;;;;;x
ct_core_level_6;Large [Culture.GetName] Town;;;;;;;;;;;;;x
ct_core_level_6_desc; ;;;;;;;;;;;;;x
ct_core_level_7;Small [Culture.GetName] City;;;;;;;;;;;;;x
ct_core_level_7_desc; ;;;;;;;;;;;;;x
ct_core_level_8;[Culture.GetName] City;;;;;;;;;;;;;x
ct_core_level_8_desc; ;;;;;;;;;;;;;x
ct_core_level_9;Large [Culture.GetName] City;;;;;;;;;;;;;x
ct_core_level_9_desc; ;;;;;;;;;;;;;x
ct_core_level_10;Sprawling [Culture.GetName] City;;;;;;;;;;;;;x
ct_core_level_10_desc; ;;;;;;;;;;;;;x
ct_core_level_11;[Culture.GetName] Metropolis;;;;;;;;;;;;;x
ct_core_level_11_desc; ;;;;;;;;;;;;;x
