###################################
##### TITLE NAME LOCALISATION #####
###################################

# MAPMODES

MAPMODE_DEFACTO_COUNTIES;Lords;;;;;;;;;;;;;x
MAPMODE_DEFACTO_DUCHIES;High Lords;;;;;;;;;;;;;x
MAPMODE_DUCHIES;De Jure High Lordships;;;;;;;;;;;;;x
MAPMODE_EMPIRES;De Jure Kingdoms;;;;;;;;;;;;;x
MAPMODE_KINGDOMS;De Jure Petty Kingdoms;;;;;;;;;;;;;x

###/ GENERIC \###

# LAND TITLES
empire;Empire;;;;;;;;;;;;;x
empire_of;Empire of;;;;;;;;;;;;;x
duchy;High Lordship;;;;;;;;;;;;;x
duchy_of;High Lordship of;;;;;;;;;;;;;x
county;Lordship;;;;;;;;;;;;;x
county_of;Lordship of;;;;;;;;;;;;;x
barony_of;Castle of;;;;;;;;;;;;;x

city_empire;Freehold;;;;;;;;;;;;;x
city_empire_of;Freehold of;;;;;;;;;;;;;x
city_kingdom;Free City;;;;;;;;;;;;;x
city_kingdom_of;Free City of;;;;;;;;;;;;;x
city_duchy;High City;;;;;;;;;;;;;x
city_duchy_of;High City of;;;;;;;;;;;;;x
city_county;City;;;;;;;;;;;;;x
city_county_of;City of;;;;;;;;;;;;;x
city_barony;City;;;;;;;;;;;;;x
city_barony_of;City of;;;;;;;;;;;;;x

# INDIVIDUAL TITLES
emmperor;Emperor;;;;;;;;;;;;;x
emperor_female;Empress;;;;;;;;;;;;;x
king;King;;;;;;;;;;;;;x
king_female;Queen;;;;;;;;;;;;;x
duke;Lord;;;;;;;;;;;;;x
duke_female;Lady;;;;;;;;;;;;;x
count;Lord;;;;;;;;;;;;;x
count_female;Lady;;;;;;;;;;;;;x
baron;Master;;;;;;;;;;;;;x
baron_female;Mistress;;;;;;;;;;;;;x

city_emperor;High Magister;;;;;;;;;;;;;x
city_emperor_female;High Magistra;;;;;;;;;;;;;x
city_king;Lord Magister;;;;;;;;;;;;;x
city_king_female;Lady Magistra;;;;;;;;;;;;;x
city_duke;Magister;;;;;;;;;;;;;x
city_duke_female;Magistra;;;;;;;;;;;;;x
city_count;Lord Master;;;;;;;;;;;;;x
city_count_female;Lady Mistress;;;;;;;;;;;;;x
city_baron;Master;;;;;;;;;;;;;x
city_baron_female;Mistress;;;;;;;;;;;;;x

family_palace_baron;Master;;;;;;;;;;;;;x
family_palace_baron_female;Lady;;;;;;;;;;;;;x

# FAMILY TITLES
emperor_title_ruler_consort;High King;;;;;;;;;;;;;x
emperor_title_ruler_consort_female;High Queen;;;;;;;;;;;;;x
king_title_ruler_consort;King;;;;;;;;;;;;;x
king_title_ruler_consort_female;Queen;;;;;;;;;;;;;x
duke_title_ruler_consort;Lord;;;;;;;;;;;;;x
duke_title_ruler_consort_female;Lady;;;;;;;;;;;;;x
count_title_ruler_consort;Lord;;;;;;;;;;;;;x
count_title_ruler_consort_female;Lady;;;;;;;;;;;;;x
baron_title_ruler_consort;Master;;;;;;;;;;;;;x
baron_title_ruler_consort_female;Mistress;;;;;;;;;;;;;x

emperor_title_prince;Prince;;;;;;;;;;;;;x
emperor_title_prince_female;Princess;;;;;;;;;;;;;x
king_title_prince;Prince;;;;;;;;;;;;;x
king_title_prince_female;Princess;;;;;;;;;;;;;x
duke_title_prince;Lord;;;;;;;;;;;;;x
duke_title_prince_female;Lady;;;;;;;;;;;;;x
count_title_prince;Lord;;;;;;;;;;;;;x
count_title_prince_female;Lady;;;;;;;;;;;;;x
baron_title_prince;Lord;;;;;;;;;;;;;x
baron_title_prince_female;Lady;;;;;;;;;;;;;x

king_title_queen_mother_female;Dowager Queen;;;;;;;;;;;;;x
duke_title_queen_mother_female;Lady;;;;;;;;;;;;;x
count_title_queen_mother_female;Lady;;;;;;;;;;;;;x

# FORMS OF ADDRESS
emperor_foa;Your Grace;;;;;;;;;;;;;x
emperor_foa_female;Your Grace;;;;;;;;;;;;;x
king_foa;Your Grace;;;;;;;;;;;;;x
king_foa_female;Your Grace;;;;;;;;;;;;;x
duke_foa;My Lord;;;;;;;;;;;;;x
duke_foa_female;My Lady;;;;;;;;;;;;;x
count_foa;My Lord;;;;;;;;;;;;;x
count_foa_female;My Lady;;;;;;;;;;;;;x
baron_foa;My Lord;;;;;;;;;;;;;x
baron_foa_female;My Lady;;;;;;;;;;;;;x

city_emperor_foa;Your Excellency;;;;;;;;;;;;;x
city_emperor_foa_female;Your Excellency;;;;;;;;;;;;;x
city_king_foa;Your Excellency;;;;;;;;;;;;;x
city_king_foa_female;Your Excellency;;;;;;;;;;;;;x
city_duke_foa;Your Excellency;;;;;;;;;;;;;x
city_duke_foa_female;Your Excellency;;;;;;;;;;;;;x
city_count_foa;Your Excellency;;;;;;;;;;;;;x
city_count_foa_female;Your Excellency;;;;;;;;;;;;;x
city_baron_foa;Your Excellency;;;;;;;;;;;;;x
city_baron_foa_female;Your Excellency;;;;;;;;;;;;;x

family_palace_baron_foa;My Lord;;;;;;;;;;;;;x
family_palace_baron_foa_female;My Lady;;;;;;;;;;;;;x

# MINOR TITLES
title_kings_justice;King's Justice;;;;;;;;;;;;;x 
title_kings_justice_desc;The King's Justice is the royal executioner of the realm.;;;;;;;;;;;;;x 

title_knight_of_the_greenhand;Knight of the Greenhand;;;;;;;;;;;;;x
title_knight_of_the_greenhand_desc;The Knights of the Greenhand are a knightly order founded by House Gardener, only accepting the most virtuous of knights.;;;;;;;;;;;;;x

title_captain_of_guard;Captain;;;;;;;;;;;;;x
title_captain_of_guard_desc;The captain of the household guard.;;;;;;;;;;;;;x

################
### CULTURAL ###
################

###/ ANDAL \###

# LAND TITLES
empire_andal;Kingdom;;;;;;;;;;;;;x
empire_of_andal;Kingdom of;;;;;;;;;;;;;x

# INDIVIDUAL TITLES
emperor_andal;High King;;;;;;;;;;;;;x
emperor_female_andal;High Queen;;;;;;;;;;;;;x

# FORMS OF ADDRESS
emperor_foa_andal;Your Grace;;;;;;;;;;;;;x
emperor_foa_female_andal;Your Grace;;;;;;;;;;;;;x

###/ FIRST MEN \###

# LAND TITLES
empire_first_men;Kingdom;;;;;;;;;;;;;x
empire_of_first_men;Kingdom of;;;;;;;;;;;;;x

# INDIVIDUAL TITLES
emperor_first_men;High King;;;;;;;;;;;;;x
