#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
LIGHT_INFANTRY;Levy Infantry;;;;;;;;;;;;;x
LIGHT_INFANTRY_MORALE;Levy Infantry Morale;;;;;;;;;;;;;x
LIGHT_INFANTRY_DISCIPLINE;Levy Infantry Discipline;;;;;;;;;;;;;x
LIGHT_INFANTRY_OFFENSIVE_FIRE;Levy Infantry Attack;;;;;;;;;;;;;x
LIGHT_INFANTRY_DEFENSIVE_FIRE;Levy Infantry Defense;;;;;;;;;;;;;x
HEAVY_INFANTRY;Professional Infantry;;;;;;;;;;;;;x
HEAVY_INFANTRY_MORALE;Professional Infantry Morale;;;;;;;;;;;;;x
HEAVY_INFANTRY_DISCIPLINE;Professional Infantry Discipline;;;;;;;;;;;;;x
HEAVY_INFANTRY_OFFENSIVE_FIRE;Professional Infantry Attack;;;;;;;;;;;;;x
HEAVY_INFANTRY_DEFENSIVE_FIRE;Professional Infantry Defense;;;;;;;;;;;;;x
TECH_LIGHT_INFANTRY;Levy Infantry;;;;;;;;;;;;;x
TECH_LIGHT_INFANTRY_DESC;Better arms and armor for Levy infantry and Archers;;;;;;;;;;;;;x
light_foot_leader;Levy Infantry Leader;;;;;;;;;;;;;x
light_foot_leader_desc;This character has proven themselves to be a skilled leader, and can turn a mob into a reasonably effective fighting force.;;;;;;;;;;;;;x
heavy_infantry_leader;Professional Infantry Leader;;;;;;;;;;;;;x
heavy_infantry_leader_desc;This character is well adversed with leading well-trained armored infantry into battle, but is at loss when faced with leading rabble.;;;;;;;;;;;;;x
cavalry_leader;Cavalry Leader;Commandant de cavalerie;Anführer der Kavallerie;;Líder de caballería;;;;;;;;;x
cavalry_leader_desc;This character excels at leading men to war on horseback.;Ce personnage excelle dans le commandement de son bataillon de cavalerie.;Dieser Charakter zeichnet sich darin aus, Männer auf dem Pferderücken in den Krieg zu führen.;;Este personaje es un experto dirigente en batallas a caballo.;;;;;;;;;x
RETTYPE_TRP_PRF;Professional Infantry Regiment;;;;;;;;;;;;;x
RETTYPE_TRP_PIK;Professional Pikeman Regiment;;;;;;;;;;;;;x
RETTYPE_TRP_ARH;Professional Archers Regiment;;;;;;;;;;;;;x
LIGHT_CAVALRY;Outriders;;;;;;;;;;;;;x
LIGHT_CAVALRY_MORALE;Outrider Morale;;;;;;;;;;;;;x
LIGHT_CAVALRY_DISCIPLINE;Outrider Discipline;;;;;;;;;;;;;x
LIGHT_CAVALRY_OFFENSIVE_FIRE;Outrider Attack;;;;;;;;;;;;;x
LIGHT_CAVALRY_DEFENSIVE_FIRE;Outrider Defense;;;;;;;;;;;;;x
