#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#### EVENTS #####;;;;;;;;;;;;;;x
emf_ambitions.0.desc;I can feel their eyes upon me everywhere I go: disappointment, despise. I gathered my vassals and, upon my honor, pledged peace for my realm. Now, I've broken that pledge. My reasons be damned: they won't listen, and my reputation amongst them and the greater realm will suffer for my trespass.;;;;;;;;;;;;;x
emf_ambitions.0.opt.a;I suppose that's the price I must pay.;;;;;;;;;;;;;x
emf_ambitions.1.desc;Thanks in part to my own efforts, the majority of the population in [emf_province.GetName] has finally begun to adopt the customs and language of my native culture. This will make it easier to manage [emf_province.GetName] and allow it to enjoy higher tax and military efficiency.;;;;;;;;;;;;;x
emf_ambitions.1.opt.a;Excellent! Eventually, the world will speak [Root.Culture.GetName]...;;;;;;;;;;;;;x
emf_ambitions.1.opt.b;While I appreciate the world's many cultures, this will serve me.;;;;;;;;;;;;;x
emf_ambitions.2.desc;Your time and effort spent upon converting a province to the [Root.Religion.GetName] Faith has taught you a thing or two along the way.;;;;;;;;;;;;;x
#### OBJECTIVES #####;;;;;;;;;;;;;;x
obj_become_duke_title;Become Duke;;;;;;;;;;;;;x
obj_become_duke_desc;[This.GetTitledFirstName] wants to rule over [This.GetHerHis] own duchy.;;;;;;;;;;;;;x
obj_become_emperor_title;Become Emperor;;;;;;;;;;;;;x
obj_become_emperor_desc;[This.GetTitledFirstName] shall hold the most prestigious of titles and become an emperor.;;;;;;;;;;;;;x
obj_become_superduke_title;Become a Great Duke;;;;;;;;;;;;;x
obj_become_superduke_desc;[This.GetTitledFirstName] is not content with a single duchy title, and [This.GetSheHe] wants another.;;;;;;;;;;;;;x
obj_civilize_province_desc;[This.GetTitledFirstName] wants to convert a province in his realm to [This.GetHerHis] culture.;;;;;;;;;;;;;x
obj_civilize_province_title;Change a Province's Culture;;;;;;;;;;;;;x
obj_fifteen_children_title;Have Fifteen Children;;;;;;;;;;;;;x
obj_fifteen_children_desc;[This.GetTitledFirstName] wants a very large family and many children to carry on [This.GetHerHis] legacy.;;;;;;;;;;;;;x
obj_find_hobby_title;Find a Hobby;;;;;;;;;;;;;x
obj_find_hobby_desc;[This.GetTitledFirstName] desires to get involved in some sort of hobby.;;;;;;;;;;;;;x
obj_five_children_title;Have Five Children;;;;;;;;;;;;;x
obj_five_children_desc;[This.GetTitledFirstName] wants many children to carry on [This.GetHerHis] legacy.;;;;;;;;;;;;;x
obj_go_crusade_desc;[This.GetTitledFirstName] wants to join the Crusade and prove [This.GetHerHis] zeal against the Infidel.;;;;;;;;;;;;;x
obj_go_crusade_title;Become a Crusader;;;;;;;;;;;;;x
obj_go_jihad_desc;[This.GetTitledFirstName] wants to join the Jihad and prove [This.GetHerHis] zeal against the Infidel.;;;;;;;;;;;;;x
obj_go_jihad_title;Become a Mujahidun;;;;;;;;;;;;;x
obj_great_council_title;Assemble a Great Council;;;;;;;;;;;;;x
obj_great_council_desc;[This.GetTitledFirstName] wants to unite the greatest minds in the known world so that they may serve on [This.GetHerHis] council.;;;;;;;;;;;;;x
obj_increase_demesne_1_title;Increase Size of Demesne;;;;;;;;;;;;;x
obj_increase_demesne_1_desc;[This.GetTitledFirstName] wishes to grow the size of [This.GetHerHis] demesne.;;;;;;;;;;;;;x
obj_increase_demesne_2_title;Increase Size of Demesne;;;;;;;;;;;;;x
obj_increase_demesne_2_desc;[This.GetTitledFirstName] wishes to grow the size of [This.GetHerHis] demesne.;;;;;;;;;;;;;x
obj_increase_demesne_3_title;Increase Size of Demesne;;;;;;;;;;;;;x
obj_increase_demesne_3_desc;[This.GetTitledFirstName] wishes to grow the size of [This.GetHerHis] demesne.;;;;;;;;;;;;;x
obj_increase_demesne_4_title;Increase Size of Demesne;;;;;;;;;;;;;x
obj_increase_demesne_4_desc;[This.GetTitledFirstName] wishes to grow the size of [This.GetHerHis] demesne.;;;;;;;;;;;;;x
obj_increase_demesne_5_title;Increase Size of Demesne;;;;;;;;;;;;;x
obj_increase_demesne_5_desc;[This.GetTitledFirstName] wishes to grow the size of [This.GetHerHis] demesne.;;;;;;;;;;;;;x
obj_increase_demesne_6_title;Increase Size of Demesne;;;;;;;;;;;;;x
obj_increase_demesne_6_desc;[This.GetTitledFirstName] wishes to grow the size of [This.GetHerHis] demesne.;;;;;;;;;;;;;x
obj_increase_demesne_7_title;Increase Size of Demesne;;;;;;;;;;;;;x
obj_increase_demesne_7_desc;[This.GetTitledFirstName] wishes to grow the size of [This.GetHerHis] demesne.;;;;;;;;;;;;;x
obj_increase_demesne_8_title;Increase Size of Demesne;;;;;;;;;;;;;x
obj_increase_demesne_8_desc;[This.GetTitledFirstName] wishes to grow the size of [This.GetHerHis] demesne.;;;;;;;;;;;;;x
obj_increase_demesne_9_title;Increase Size of Demesne;;;;;;;;;;;;;x
obj_increase_demesne_9_desc;[This.GetTitledFirstName] wishes to grow the size of [This.GetHerHis] demesne.;;;;;;;;;;;;;x
obj_increase_demesne_10_title;Increase Size of Demesne;;;;;;;;;;;;;x
obj_increase_demesne_10_desc;[This.GetTitledFirstName] wishes to grow the size of [This.GetHerHis] demesne.;;;;;;;;;;;;;x
obj_increase_demesne_11_title;Increase Size of Demesne;;;;;;;;;;;;;x
obj_increase_demesne_11_desc;[This.GetTitledFirstName] wishes to grow the size of [This.GetHerHis] demesne.;;;;;;;;;;;;;x
obj_increase_demesne_12_title;Increase Size of Demesne;;;;;;;;;;;;;x
obj_increase_demesne_12_desc;[This.GetTitledFirstName] wishes to grow the size of [This.GetHerHis] demesne.;;;;;;;;;;;;;x
obj_independence_title;Gain Independence;;;;;;;;;;;;;x
obj_independence_desc;[This.GetTitledFirstName] wants to become independent of [This.GetHerHis] liege.;;;;;;;;;;;;;x
obj_lower_decadence50_title;Reduce Dynastic Decadence;;;;;;;;;;;;;x
obj_lower_decadence50_desc;[This.GetTitledFirstName] wants to reduce the decadence of [This.GetHerHis] dynasty.;;;;;;;;;;;;;x
obj_lower_decadence55_title;Reduce Dynastic Decadence;;;;;;;;;;;;;x
obj_lower_decadence55_desc;[This.GetTitledFirstName] wants to reduce the decadence of [This.GetHerHis] dynasty.;;;;;;;;;;;;;x
obj_lower_decadence60_title;Reduce Dynastic Decadence;;;;;;;;;;;;;x
obj_lower_decadence60_desc;[This.GetTitledFirstName] wants to reduce the decadence of [This.GetHerHis] dynasty.;;;;;;;;;;;;;x
obj_lower_decadence65_title;Reduce Dynastic Decadence;;;;;;;;;;;;;x
obj_lower_decadence65_desc;[This.GetTitledFirstName] wants to reduce the decadence of [This.GetHerHis] dynasty.;;;;;;;;;;;;;x
obj_lower_decadence70_title;Reduce Dynastic Decadence;;;;;;;;;;;;;x
obj_lower_decadence70_desc;[This.GetTitledFirstName] wants to reduce the decadence of [This.GetHerHis] dynasty.;;;;;;;;;;;;;x
obj_lower_decadence75_title;Reduce Dynastic Decadence;;;;;;;;;;;;;x
obj_lower_decadence75_desc;[This.GetTitledFirstName] wants to reduce the decadence of [This.GetHerHis] dynasty.;;;;;;;;;;;;;x
obj_lower_decadence80_title;Reduce Dynastic Decadence;;;;;;;;;;;;;x
obj_lower_decadence80_desc;[This.GetTitledFirstName] wants to reduce the decadence of [This.GetHerHis] dynasty.;;;;;;;;;;;;;x
obj_pledge_peace_title;Pledge Peace to My Vassals;;;;;;;;;;;;;x
obj_pledge_peace_desc;[This.GetTitledFirstName] commits to no offensive war for §Y15§! years. In return, [This.GetSubjectPronoun] will appreciate significantly improved vassal opinion and a strong liege levy boost for the pledge's duration. [This.GetSubjectPronounCap] will face a penalty if [This.GetPossPronoun] pledge is canceled prematurely, but it may nevertheless be canceled within §Y1§! year if [This.GetSubjectPronoun] absolutely must go to war.\n\n§MNOTE:§! Participating in a faction revolt doesn't break the pledge UNLESS leading the rebellion. Likewise, joining wars as an ally does NOT break the pledge.\n;;;;;;;;;;;;;x
obj_peace_10_year_title;Reign in Peace for 10 Years;;;;;;;;;;;;;x
obj_peace_10_year_desc;[This.GetTitledFirstName] desires ten years of peace for his realm.;;;;;;;;;;;;;x
10_years_peace_TT;Has ruled in peace for §Y10§! years.;;;;;;;;;;;;;x
obj_reign_20_years_title;Reign for 20 Years;;;;;;;;;;;;;x
obj_reign_20_years_desc;[This.GetTitledFirstName] yearns to rule for twenty years.;;;;;;;;;;;;;x
obj_strengthen_religion_desc;[This.GetTitledFirstName] wants to see the authority of the §Y[Root.Religion.GetName]§! Religion strengthened, as it is currently below §Y30%§!.;[This.Get_Le_Title][This.GetTitledFirstName] veut voir l'autorité de la religion §Y[Root.Religion.GetName]§! renforcée, puisqu'elle est actuellement en dessous de §Y30%§!.;[This.GetTitledFirstName] möchte die Autorität der §Y[Root.Religion.GetName]en§! Religion gestärkt sehen, da sie momentan niedriger als §Y30%§! ist.;;[This.GetTitledFirstName] quiere ver reforzada la autoridad del §Y[Root.Religion.GetName]§!, pues ahora mismo está debajo del §Y30%§!.;;;;;;;;;x
obj_ten_children_title;Have Ten Children;;;;;;;;;;;;;x
obj_ten_children_desc;[This.GetTitledFirstName] wants a large family and many children to carry on [This.GetHerHis] legacy.;;;;;;;;;;;;;x
obj_twenty_children_title;Have Twenty Children;;;;;;;;;;;;;x
obj_twenty_children_desc;[This.GetTitledFirstName] wants a huge family and many-- so damn many-- children to carry on [This.GetHerHis] legacy.;;;;;;;;;;;;;x
obj_win_holy_war_title;Win a Holy War;;;;;;;;;;;;;x
obj_win_holy_war_desc;[This.GetTitledFirstName] would like to crush the infidel under his boot and win a holy war.;;;;;;;;;;;;;x
obj_win_war_title;Win a War;;;;;;;;;;;;;x
obj_win_war_desc;[This.GetTitledFirstName] would like to win a war.;;;;;;;;;;;;;x
#### CHARACTER MODIFIERS ####;;;;;;;;;;;;;;x
emf_peace_pledge;Peace Pledge;;;;;;;;;;;;;x
emf_peace_pledge_aborted;Broken Peace Pledge;;;;;;;;;;;;;x
#### TOOLTIPS ####;;;;;;;;;;;;;;x
emf_ctt_obj_civilize_province_abort;Stewardship will be restored §Y1§! point.\n;;;;;;;;;;;;;x
emf_ctt_obj_civilize_province_creation;[This.GetTitledFirstName]'s stewardship will be reduced by §Y1§! while [This.GetSheHe] is promoting cultural unity.\n;;;;;;;;;;;;;x
emf_ctt_obj_civilize_province_first;Gain an additional §G1§! stewardship!\n;;;;;;;;;;;;;x
emf_ctt_obj_civilize_province_success;[This.Culture.GetName] culture is spread to any province within my realm.\n;;;;;;;;;;;;;x
emf_ctt_obj_convert_province_success;[This.Religion.GetName] religion is spread (via Proselytize only) by my [This.job_spiritual.GetJobTitle] to any province within my realm.\n;;;;;;;;;;;;;x
emf_ctt_obj_great_council_success;All of my councillors have a skill level of §Y18§! or more.\n;;;;;;;;;;;;;x
emf_ctt_obj_pledge_peace;§Y[This.GetTitledFirstName]§! upholds [This.GetHerHis] pledge of peace for §Y15§! years, waging no offensive wars.;;;;;;;;;;;;;x
emf_ctt_obj_win_holy_war;§Y[This.GetTitledFirstName]§! wins a religious war.;;;;;;;;;;;;;x
emf_ctt_obj_win_war;§Y[This.GetTitledFirstName]§! wins a war.;;;;;;;;;;;;;x
tooltip_obj_strengthen_religion;To complete the ambition you need to perform §Y3§! of the following tasks:\n §Y*§! Win a Holy War\n §Y*§! Successfully defend against a Holy War\n §Y*§! Construct a Temple\n §Y*§! Convert a Province to [This.Religion.GetName]\n\nNote that you can complete the same task multiple times.\n\nTasks currently completed: §G[This.strengthen_religion.GetValue]§!;Pour compléter l'ambition, vous devez exécuter §Y3§! des tâches suivantes:\n§Y*§! Gagner une guerre sainte\n§Y*§! Se défendre avec succès contre une guerre sainte\n§Y*§! Construire un temple\n§Y*§! Convertir un comté à la religion [This.Religion.GetName] \n\nNotez que vous pouvez accomplir la même tâche plusieurs fois.\n\nLes tâches actuellement terminées: §G[This.strengthen_religion.GetValue]§!;Um diese Ambition zu erfüllen, müsst Ihr §Y3§! der folgenden Aufgaben ausführen:\n §Y*§! Einen Heiligen Krieg gewinnen\n §Y*§! Erfolgreich einen Heiligen Krieg verteidigen\n §Y*§! Einen Tempel bauen\n §Y*§! Eine Provinz zu [This.Religion.GetName] konvertieren\n\nBeachte, dass die gleiche Aufgabe mehrmals erfüllt werden kann.\n\nMomentan abgeschlossen: §G[This.strengthen_religion.GetValue]§!;;Para cumplir esta ambición debes realizar §Y3§! de las tareas siguientes:\n §Y*§! Ganar una Guerra santa\n §Y*§! Defenderte exitosamente contra una Guerra santa\n §Y*§! Construir un templo\n §Y*§! Convertir una provincia al [This.Religion.GetName]\n\nObserva que puedes cumplir la misma tarea varias veces.\n\nTareas completadas actualmente: §G[This.strengthen_religion.GetValue]§!;;;;;;;;;x
#Old Age#;;;;;;;;;;;;;;x
obj_live_to_old_age_title;Live to Old Age;xxx;xxx;;xxx;;;;;;;;;x
obj_live_to_old_age_desc;[This.GetTitledFirstName] wants to live a long and fulfilling life.;[This.GetTitledFirstName];[This.GetTitledFirstName];;[This.GetTitledFirstName];;;;;;;;;x
obj_live_to_very_old_age_title;Live to Elderly Age;;;;;;;;;;;;;x
obj_live_to_very_old_age_desc;[This.GetTitledFirstName] wants to keep living, even though death approaches soon.;;;;;;;;;;;;;x
old_age;Old Age;Old Age;Old Age;;Old Age;;;;;;;;;x
very_old_age;Elderly;;;;;;;;;;;;;x
EVTDESC1000109136;Some of my courtiers believe that due to my old age, I shouldn’t go hunting as much as I used to. Why do people keep insisting I restrain myself? I think I’m old and wise enough to make my own decisions, right?;;;;;;;;;;;;;x
EVTOPTA1000109136;I’ll be fine, fools!;;;;;;;;;;;;;x
EVTOPTB1000109136;Perhaps I really should cut down on my hunting.;;;;;;;;;;;;;x
EVTOPTC1000109136;I'll just make sure I won’t exert myself as much while hunting.;;;;;;;;;;;;;x
EVTOPTD1000109136;Undoubtedly [Root.Religion.GetRandomGodName] will ensure I will not be harmed.;;;;;;;;;;;;;x
EVTDESC1000109137;The young men and women these days bother me - they don’t seem to have the same respectable, moral behavior I had when I was growing up. They listen to unsavory music, sit and walk in promiscuous ways, talk with vulgar terms, ignore the wisdom of [Root.Religion.GetScriptureName]... what has this world come to?;;;;;;;;;;;;;x
EVTOPTA1000109137;I wasn’t an angel myself years ago. They’ll improve with time.;;;;;;;;;;;;;x
EVTOPTB1000109137;They don’t understand the hardships I had to go through!;;;;;;;;;;;;;x
EVTOPTC1000109137;I pray that [Root.Religion.GetRandomGodName] will give them strength and wisdom.;;;;;;;;;;;;;x
EVTOPTD1000109137;Silly kids. They’re hopeless, useless imbeciles.;;;;;;;;;;;;;x
