#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
LIGHT_INFANTRY;Levy Infantry;;;;;;;;;;;;;x
LIGHT_INFANTRY_MORALE;Levy Infantry Morale;;;;;;;;;;;;;x
LIGHT_INFANTRY_DISCIPLINE;Levy Infantry Discipline;;;;;;;;;;;;;x
LIGHT_INFANTRY_OFFENSIVE_FIRE;Levy Infantry Attack;;;;;;;;;;;;;x
LIGHT_INFANTRY_DEFENSIVE_FIRE;Levy Infantry Defense;;;;;;;;;;;;;x
HEAVY_INFANTRY;Professional Infantry;;;;;;;;;;;;;x
HEAVY_INFANTRY_MORALE;Professional Infantry Morale;;;;;;;;;;;;;x
HEAVY_INFANTRY_DISCIPLINE;Professional Infantry Discipline;;;;;;;;;;;;;x
HEAVY_INFANTRY_OFFENSIVE_FIRE;Professional Infantry Attack;;;;;;;;;;;;;x
HEAVY_INFANTRY_DEFENSIVE_FIRE;Professional Infantry Defense;;;;;;;;;;;;;x
TECH_LIGHT_INFANTRY;Levy Infantry;;;;;;;;;;;;;x
TECH_LIGHT_INFANTRY_DESC;Better arms and armor for Levy infantry and Archers;;;;;;;;;;;;;x
light_foot_leader;Levy Infantry Leader;;;;;;;;;;;;;x
light_foot_leader_desc;This character has proven to be a capable commander when leading levy infantry into battle.;;;;;;;;;;;;;x
RETTYPE_TRP_PRF;Professional Infantry Regiment;;;;;;;;;;;;;x
RETTYPE_TRP_PIK;Professional Pikeman Regiment;;;;;;;;;;;;;x
RETTYPE_TRP_ARH;Professional Archers Regiment;;;;;;;;;;;;;x
